cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
1078	Coriobacteriaceae_SGB66221	nicotinic acid mononucleotide (NaMN)	0.04531785893800951
1079	Streptococcus_lutetiensis_SGB8021	palmitoyl ethanolamide	0.0453320142992939
1080	Adlercreutzia_equolifaciens_SGB14797	maltose	0.0453320142992939
1081	Coriobacteriaceae_SGB66221	malate	0.04564089078194558
1082	Firmicutes_unclassified_SGB14909	butyrylputrescine/isobutyrylputrescine	0.045651845915286565
1083	Bifidobacterium_criceti_SGB17283	thymidine	0.045717834529143984
1084	Erysipelotrichaceae_SGB65947	enterodiol	0.045717834529143984
1085	Erysipelotrichaceae_SGB65946	erythronate*	0.045717834529143984
1086	Erysipelotrichaceae_SGB44483;Erysipelotrichaceae_SGB65944	3-(3-hydroxyphenyl)propionate	0.04581910902218409
1087	Atopobiaceae_unclassified_SGB105119_SGB105119	D-urobilin	0.04583455444659433
1088	Faecalibaculum_rodentium_SGB4047	carotene diol (2)	0.04596133172942549
1089	Erysipelotrichaceae_SGB65944	gamma-glutamyl-alpha-lysine	0.04596377255300795
1090	Collinsella_sp_BA40_SGB86217	margaroyl ethanolamide*	0.04596377255300795
1091	Erysipelotrichaceae_SGB42251	pantoate	0.04596377255300795
1092	Erysipelotrichaceae_SGB65946	UMP	0.04596377255300795
1093	Firmicutes_SGB105987	naringenin	0.04596952255390737
1094	Fusicatenibacter_saccharivorans_SGB4874	dCMP	0.04620113272365136
1095	Erysipelotrichaceae_SGB65946	hesperetin	0.0462879610792391
1096	Slackia_SGB14778_SGB14778	7-ketodeoxycholate	0.0462879610792391
1097	Firmicutes_SGB105987	tryptophan	0.04632098313379218
1098	Lachnospiraceae_SGB4859	nicotinamide ribonucleotide (NMN)	0.04632098313379218
1099	Lachnospiraceae_SGB4859	N-monomethylarginine	0.04632098313379218
1100	Bifidobacterium_animalis_SGB17278	palmitoyl ethanolamide	0.04632098313379218
1101	Bacteroidaceae_SGB1818	3-hydroxybutyrate (BHBA)	0.04632326805917001
1102	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	5-dodecenoate (12:1n7)	0.0463811122828734
1103	Streptococcus_lutetiensis_SGB8021	caproate (6:0)	0.04641390808161978
1104	Bifidobacterium_canis_SGB53847	AMP	0.04641390808161978
1105	Adlercreutzia_equolifaciens_SGB14797	N-acetyl-1-methylhistidine*	0.04641390808161978
1106	Lachnospiraceae_SGB66068	phenyllactate (PLA)	0.046473671937099933
1107	Erysipelotrichaceae_SGB65947	2'-deoxycytidine	0.046473671937099933
1108	Holdemanella_porci_SGB6796	N6,N6,N6-trimethyllysine	0.04648106980755062
1109	Clostridiaceae_SGB4746	succinate	0.04650307904511996
1110	Collinsella_sp_BA40_SGB86217	palmitoyl ethanolamide	0.0466657558770386
1111	Streptococcus_lutetiensis_SGB8021	N,N-dimethylalanine	0.04680853040345278
1112	Collinsella_intestinalis_SGB14741	1-palmitoyl-2-linoleoyl-galactosylglycerol (16:0/18:2)*	0.04680853040345278
1113	Firmicutes_SGB106203	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	0.04690296789944511
1114	Coriobacteriaceae_bacterium_SGB33579	beta-alanine	0.04698680809218151
1115	Limosilactobacillus_reuteri_SGB7095	5-hydroxymethylcytosine	0.04698680809218151
1116	Lactobacillus_acidophilus_SGB7044	nicotianamine	0.04698680809218151
1117	Bifidobacterium_pullorum_SGB17264	glycerophosphoserine*	0.04702076668640449
1118	Atopobiaceae_unclassified_SGB63087_SGB63087	2-hydroxyarachidate*	0.04702076668640449
1119	Lactobacillus_acidophilus_SGB7044	N-propionylmethionine	0.04714410500645293
1120	Erysipelotrichaceae_SGB65948	leucylhydroxyproline*	0.047226965494699874
1121	Lachnospiraceae_unclassified_SGB65957_SGB65957	malate	0.047283706670424315
1122	Collinsella_SGB14744_SGB14744	pyridoxine (Vitamin B6)	0.047283706670424315
1123	Firmicutes_unclassified_SGB14909	guanine	0.047283706670424315
1124	Allobaculum_stercoricanis_SGB29316	3-sulfo-L-alanine	0.0474258040585986
1125	Eggerthellaceae_SGB105269	dihydroferulate	0.047658820819004924
1126	Fusicatenibacter_saccharivorans_SGB4874	triacetate lactone	0.047796760170680117
1127	Bifidobacterium_pullorum_SGB17264	xanthosine	0.047796760170680117
1128	Lactobacillus_acidophilus_SGB7044	stachydrine	0.047796760170680117
1129	Firmicutes_SGB106203	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	0.047800563588065476
1130	Collinsella_tanakaei_SGB14737	1-methylxanthine	0.0478151121896939
1131	Erysipelotrichaceae_SGB65946	2-hydroxysebacate	0.04795801460196533
1132	Firmicutes_SGB105989	N-acetylglycine	0.0479675236651808
1133	Adlercreutzia_equolifaciens_SGB14797	linoleoyl ethanolamide	0.0479675236651808
1134	Clostridiaceae_SGB4746	N-acetylarginine	0.048009749134129774
1135	Atopobiaceae_unclassified_SGB105119_SGB105119	N-methylalanine	0.048009749134129774
1136	Erysipelotrichaceae_SGB105325	AMP	0.048009749134129774
1137	Lachnospiraceae_unclassified_SGB65957_SGB65957	N6-methyllysine	0.048009749134129774
1138	Erysipelotrichaceae_SGB65944	2'-deoxycytidine	0.048009749134129774
1139	Bifidobacterium_pseudolongum_SGB17279	histamine	0.04811930605235065
1140	Coriobacteriaceae_SGB66221	N6-methyllysine	0.0482134828336166
1141	Clostridiaceae_bacterium_SGB6153	4-hydroxyphenylacetylglycine	0.0482134828336166
1142	Allobaculum_stercoricanis_SGB29316	proline	0.0482868983233657
1143	Collinsella_intestinalis_SGB14741	thiamin monophosphate	0.0482868983233657
1144	Mediterraneibacter_glycyrrhizinilyticus_SGB4606	3-phenylpropionate (hydrocinnamate)	0.0482868983233657
1145	Eggerthellaceae_SGB14792	3-(3-hydroxyphenyl)propionate sulfate	0.0482868983233657
1146	Bacteroidaceae_SGB1818	indole	0.0482868983233657
1147	Firmicutes_SGB63246	indole	0.0482868983233657
1148	Allobaculum_stercoricanis_SGB29316	L-urobilin	0.04851960290935196
1149	Lachnospiraceae_SGB4870	N6,N6,N6-trimethyllysine	0.048708142895600916
1150	Coprococcus_sp_AF21_14LB_SGB25437	asparagine	0.048708142895600916
1151	Eggerthellaceae_SGB105269	N-acetylphenylalanine	0.048708142895600916
1152	Erysipelotrichaceae_SGB65948	3-(3-hydroxyphenyl)propionate sulfate	0.048708142895600916
1153	Firmicutes_unclassified_SGB14909	N-acetylvaline	0.048708142895600916
1154	Coprococcus_sp_AF21_14LB_SGB25437	phenol sulfate	0.048708142895600916
1155	Firmicutes_unclassified_SGB14909	3-(4-hydroxyphenyl)lactate (HPLA)	0.04870989062091263
1156	Atopobiaceae_unclassified_SGB63087_SGB63087	N6-acetyllysine	0.04870989062091263
1157	Erysipelotrichaceae_SGB65947	leucylhydroxyproline*	0.04870989062091263
1158	Collinsella_sp_BA40_SGB86217	4-acetamidobutanoate	0.04870989062091263
1159	Collinsella_SGB14744_SGB14744	gentisate	0.04870989062091263
1160	Lachnospiraceae_SGB4574	chrysoeriol	0.048790744852838214
1161	Blautia_caecimuris_SGB4862	glycerophosphoinositol*	0.048790744852838214
1162	Bifidobacterium_criceti_SGB17283;Bifidobacterium_animalis_SGB17278	ribose	0.048790744852838214
1163	Blautia_hansenii_SGB4794	apigenin	0.048808140812990314
1164	Lachnospiraceae_SGB66069	succinylcarnitine (C4-DC)	0.048808140812990314
1165	Collinsella_sp_BA40_SGB86217	dihomo-linolenoyl ethanolamide	0.04887914894846386
1166	Faecalibaculum_rodentium_SGB4047	carotene diol (3)	0.04887914894846386
1167	Lachnospiraceae_unclassified_SGB65957_SGB65957	CMP	0.04902344728892425
1168	Bifidobacterium_pseudolongum_SGB17279	cytosine	0.04903871247502449
1169	Lachnospiraceae_SGB4859	5-methylhexanoate (i7:0)	0.04903871247502449
1170	Lachnospiraceae_unclassified_SGB65957_SGB65957	deoxycholic acid 12-sulfate*	0.04903871247502449
1171	Coriobacteriaceae_bacterium_SGB33579	isocaproate (i6:0)	0.04905162770151339
1172	Lachnospiraceae_SGB66068	N-acetylputrescine	0.049117937443626095
1173	Bifidobacterium_animalis_SGB17278	isocaproate (i6:0)	0.04919748206386302
1174	Lachnospiraceae_SGB4870	N-butyryl-leucine	0.04923217974327855
1175	UNKNOWN	AMP	0.04930378423939393
1176	Firmicutes_unclassified_SGB14909	trans-urocanate	0.04933658702008343
1177	Erysipelotrichaceae_SGB42251	hypoxanthine	0.0493550926991953
1178	Faecalimonas_umbilicata_SGB4583	enterodiol	0.04946762085440306
1179	Blautia_producta_SGB4791	creatinine	0.0495392040370365
1180	Collinsella_SGB14744_SGB14744	N-acetylsphingosine	0.04956854328135203
1181	Fusicatenibacter_saccharivorans_SGB4874	alpha-CEHC sulfate	0.049633003435699735
1182	Erysipelotrichaceae_SGB44483	uracil	0.04969953669218129
1183	Adlercreutzia_equolifaciens_SGB14797	phosphocholine	0.04969953669218129
1184	Fusicatenibacter_saccharivorans_SGB4874	alpha-hydroxyisovalerate	0.04974832081247767
1185	Lachnospiraceae_unclassified_SGB65957_SGB65957	6-hydroxynicotinate	0.04974832081247767
1186	Dubosiella_newyorkensis_SGB6789	heptanoate (7:0)	0.04989633027545085
1187	Lachnospiraceae_SGB106016	glycine	0.04994674348517536
1188	Lachnospiraceae_SGB66069	N-acetylthreonine	0.04995917940953781
1189	Erysipelotrichaceae_SGB65947	N6-methyllysine	0.04995917940953781
